haskellPackages.arithmetic                                   arithmetic-1.2
haskellPackages.arithmoi                                     arithmoi-0.5.0.0
haskellPackages.arithmoi_0_5_0_1                             arithmoi-0.5.0.1
haskellPackages.armada                                       armada-0.1
haskellPackages.arpa                                         arpa-0.0.0.0
haskellPackages.arpack                                       arpack-0.1.0.0
haskellPackages.array_0_5_2_0                                array-0.5.2.0
haskellPackages.array-forth                                  array-forth-0.2.1.4
haskellPackages.array-memoize                                array-memoize-0.6.0
haskellPackages.array-primops                                array-primops-0.2.0.1
haskellPackages.array-utils                                  array-utils-0.3
haskellPackages.ArrayRef                                     ArrayRef-0.1.3.1
haskellPackages.arrow-extras                                 arrow-extras-0.1.0.1
haskellPackages.arrow-improve                                arrow-improve-0.1.0.0
haskellPackages.arrow-list                                   arrow-list-0.7
haskellPackages.arrowapply-utils                             arrowapply-utils-0.2
haskellPackages.arrowp                                       arrowp-0.5.0.2
haskellPackages.arrowp-qq                                    arrowp-qq-0.1.1
haskellPackages.arrowp-qq_0_2_1_1                            arrowp-qq-0.2.1.1
haskellPackages.arrows                                       arrows-0.4.4.1
haskellPackages.ArrowVHDL                                    ArrowVHDL-1.1
haskellPackages.artery                                       artery-0.1.1
haskellPackages.arx                                          arx-0.2.3
haskellPackages.arxiv                                        arxiv-0.0.1
haskellPackages.ascetic                                      ascetic-0.0.0.4
haskellPackages.ascii                                        ascii-0.0.4.1
haskellPackages.ascii-art-to-unicode                         ascii-art-to-unicode-0.1.0.1
haskellPackages.ascii-cows                                   ascii-cows-0.0.2.0
haskellPackages.ascii-flatten                                ascii-flatten-0.1.1.0
haskellPackages.ascii-progress                               ascii-progress-0.3.3.0
haskellPackages.ascii-table                                  ascii-table-0.3.0.0
haskellPackages.ascii-vector-avc                             ascii-vector-avc-0.1.0.0
haskellPackages.ascii85-conduit                              ascii85-conduit-0.1.0.0
haskellPackages.asciidiagram                                 asciidiagram-1.3.3
haskellPackages.asic                                         asic-1.2
haskellPackages.asil                                         asil-1.2
haskellPackages.ASN1                                         ASN1-0.0.1.1
haskellPackages.asn1-codec                                   asn1-codec-0.1.0
haskellPackages.asn1-data                                    asn1-data-0.7.2
haskellPackages.asn1-encoding                                asn1-encoding-0.9.5
haskellPackages.asn1-parse                                   asn1-parse-0.9.4
haskellPackages.asn1-types                                   asn1-types-0.3.2
haskellPackages.asn1dump                                     asn1dump-0.1.0
haskellPackages.AspectAG                                     AspectAG-0.3.6.1
haskellPackages.aspell-pipe                                  aspell-pipe-0.3
haskellPackages.assert                                       assert-0.0.1.2
haskellPackages.assert-failure                               assert-failure-0.1.1.0
haskellPackages.assertions                                   assertions-0.1.0.4
haskellPackages.assimp                                       assimp-0.1
haskellPackages.ast-monad                                    ast-monad-0.1.0.0
haskellPackages.ast-monad-json                               ast-monad-json-0.1.0.1
haskellPackages.astar                                        astar-0.3.0.0
haskellPackages.astrds                                       astrds-0.1.1
haskellPackages.astro                                        astro-0.4.2.0
haskellPackages.astview                                      astview-0.1.4
haskellPackages.astview-utils                                astview-utils-0.1
haskellPackages.async                                        async-2.1.1.1
haskellPackages.async-ajax                                   async-ajax-0.2.0.0
haskellPackages.async-dejafu                                 async-dejafu-0.1.3.0
haskellPackages.async-extra                                  async-extra-0.2.0.0
haskellPackages.async-extras                                 async-extras-0.1.3.2
haskellPackages.async-io-either                              async-io-either-0.1.0.4
haskellPackages.async-manager                                async-manager-0.1.1.0
haskellPackages.async-pool                                   async-pool-0.9.0.1
haskellPackages.async-refresh                                async-refresh-0.2.0.2
haskellPackages.async-refresh-tokens                         async-refresh-tokens-0.3.0.0
haskellPackages.async-timer                                  async-timer-0.1.4.0
haskellPackages.asynchronous-exceptions                      asynchronous-exceptions-1.1.0.1
haskellPackages.aterm                                        aterm-0.1.0.1
haskellPackages.aterm-utils                                  aterm-utils-0.2.0.2
haskellPackages.atl                                          atl-17072
haskellPackages.atlassian-connect-core                       atlassian-connect-core-0.8.0.0
haskellPackages.atlassian-connect-descriptor                 atlassian-connect-descriptor-0.4.5.0
haskellPackages.atmos                                        atmos-0.4.0.0
haskellPackages.atmos-dimensional                            atmos-dimensional-0.1.2
haskellPackages.atmos-dimensional-tf                         atmos-dimensional-tf-0.1.2
haskellPackages.atndapi                                      atndapi-0.1.1.0
haskellPackages.atom                                         atom-1.0.13
haskellPackages.atom-basic                                   atom-basic-0.2.5
haskellPackages.atom-conduit                                 atom-conduit-0.4.0.3
haskellPackages.atom-msp430                                  atom-msp430-0.5.3
haskellPackages.atomic-modify                                atomic-modify-0.1.0.0
haskellPackages.atomic-primops                               atomic-primops-0.8.1
haskellPackages.atomic-primops-foreign                       atomic-primops-foreign-0.6.2
haskellPackages.atomic-primops-vector                        atomic-primops-vector-0.1.0.1
haskellPackages.atomic-write                                 atomic-write-0.2.0.5
haskellPackages.atomo                                        atomo-0.4.0.2
haskellPackages.atp-haskell                                  atp-haskell-1.14
haskellPackages.atrans                                       atrans-0.1.1.0
haskellPackages.attempt                                      attempt-0.4.0.1
haskellPackages.attic-schedule                               attic-schedule-0.2.0
